stageid,site,treatment,burn,plotnum,treeid,clumpid,spp,dbh,ht,cbh,notes
1,fair,m,b,10,3523,,rw,16.4,,4.2,
1,fair,m,b,10,3524,,rw,48.4,,15.6,
1,fair,m,b,10,3525,,rw,33.8,,16.7,
1,fair,m,b,10,3526,,df,29.3,,17.1,
1,fair,m,b,10,3527,,hm,16.7,,10.9,
1,fair,m,b,10,3528,,df,28.1,,17.1,
1,fair,m,b,10,3529,,df,17.9,,11.1,lean
1,fair,m,b,10,3530,,to,13.2,,8.3,
1,fair,m,b,10,3531,4,rw,33.9,,8.3,
1,fair,m,b,10,3532,4,rw,12.6,,5.7,
1,fair,m,b,10,3533,4,rw,27.2,,12.8,
1,fair,m,b,10,3534,,hm,62.9,,5.9,
1,fair,m,b,10,3535,,rw,72.0,,15.7,
1,fair,m,b,10,3536,5,rw,39.5,,12.5,
1,fair,m,b,10,3537,5,rw,26.0,,12.5,
1,fair,m,b,10,3538,5,rw,29.7,,16.9,
1,fair,m,b,10,3539,,rw,21.6,,7.1,
1,fair,m,b,10,3540,,rw,69.8,,13.6,
1,fair,m,b,10,3541,,to,20.3,,8.4,
1,fair,m,b,3,3589,,rw,43.5,,5.4,
1,fair,m,b,3,3590,1,to,18.6,,6.1,
1,fair,m,b,3,3591,2,to,13.2,,4.3,
1,fair,m,b,3,3592,3,to,20.7,,3.4,
1,fair,m,b,3,3593,,df,94.5,,31.2,
1,fair,m,b,3,3594,,hm,27.8,,1.5,
1,fair,m,b,3,3595,,to,24.9,,5.2,
1,fair,m,b,3,3596,4,rw,34.2,,5.3,
1,fair,m,b,3,3597,,rw,21.5,,4.3,
1,fair,m,b,3,3598,,rw,17.0,,3.5,lean
1,fair,m,b,3,3599,,rw,44.7,,9.5,
1,fair,m,b,3,3600,,df,24.6,,13.2,
1,fair,m,b,3,3601,,df,31.8,,9.2,
1,fair,m,b,3,3610,,df,29.3,,9.2,
1,fair,m,b,3,3602,5,to,18.7,,3.0,
1,fair,m,b,3,3603,5,to,19.2,,2.8,
1,fair,m,b,3,3604,,rw,60.2,,17.9,
1,fair,m,b,3,3605,,to,18.9,,5.6,
1,fair,m,b,3,3606,6,rw,17.7,,9.5,
1,fair,m,b,3,3607,,rw,43.2,,24.5,
1,fair,m,b,3,3611,,df,13.3,,8.4,
1,fair,m,b,3,3608,,rw,18.5,,12.1,
1,fair,m,b,3,3609,,hm,27.5,,5.8,
1,fair,m,b,4,3563,1,to,14.5,,1.2,
1,fair,m,b,4,3564,2,rw,18.0,,4.4,
1,fair,m,b,4,3565,2,rw,14.9,,7.9,
1,fair,m,b,4,3566,2,rw,13.1,,3.4,
1,fair,m,b,4,3567,2,rw,15.5,,6.3,
1,fair,m,b,4,3568,2,rw,14.8,,4.1,
1,fair,m,b,4,3569,,gf,24.5,,4.7,
1,fair,m,b,4,3570,,rw,73.8,,24.6,
1,fair,m,b,4,3571,,gf,19.8,,8.4,
1,fair,m,b,4,3572,,gf,23.2,,8.1,
1,fair,m,b,4,3573,,to,18.9,,6.3,
1,fair,m,b,4,3574,3,rw,49.6,,9.2,
1,fair,m,b,4,3575,3,rw,72.4,,12.0,
1,fair,m,b,4,3576,4,to,15.9,,1.8,
1,fair,m,b,4,3577,,rw,15.2,,10.0,
1,fair,m,b,4,3578,,rw,73.7,,16.0,
1,fair,m,b,4,3579,,to,22.2,,3.5,
1,fair,m,b,4,3580,5,to,18.7,,3.5,lean
1,fair,m,b,4,3581,6,to,23.9,,3.9,
1,fair,m,b,4,3582,7,to,11.9,,5.0,
1,fair,m,b,4,3583,8,to,11.5,,4.1,
1,fair,m,b,4,3584,,rw,54.9,,16.0,
1,fair,m,b,4,3585,9,rw,48.0,,10.7,
1,fair,m,b,4,3586,9,rw,34.0,,9.8,
1,fair,m,b,4,3587,10,rw,80.0,,16.1,
1,fair,m,b,4,3588,10,rw,52.0,,14.5,
1,fair,m,b,6,3612,,rw,47.4,,13.1,
1,fair,m,b,6,3613,1,rw,41.5,,1.9,
1,fair,m,b,6,3614,,rw,38.4,,5.4,
1,fair,m,b,6,3615,2,rw,40.1,,11.9,
1,fair,m,b,6,3616,3,rw,13.0,,3.0,
1,fair,m,b,6,3617,4,rw,38.5,,8.7,
1,fair,m,b,6,3618,5,rw,49.0,,4.6,
1,fair,m,b,6,3619,,rw,52.1,,7.9,
1,fair,m,b,6,3620,,rw,49.8,,2.6,
1,fair,m,b,6,3621,6,rw,15.7,,5.5,
1,fair,m,b,6,3622,7,rw,11.0,,2.5,lean
1,fair,m,b,6,3623,7,rw,16.3,,1.5,
1,fair,m,b,6,3624,7,rw,16.9,,3.7,
1,fair,m,b,6,3625,,rw,32.8,,1.8,
1,fair,m,b,6,3626,,df,28.6,,2.1,
1,fair,m,b,6,3627,,df,33.4,,9.1,
1,fair,m,b,6,3628,,df,33.3,,3.1,
1,fair,m,b,7,3542,1,rw,34.6,,13.0,
1,fair,m,b,7,3543,1,rw,21.0,,9.3,
1,fair,m,b,7,3544,2,to,29.4,,8.4,
1,fair,m,b,7,3545,3,to,12.7,,3.5,
1,fair,m,b,7,3546,3,to,57.8,,13.5,
1,fair,m,b,7,3547,4,to,12.9,,2.4,
1,fair,m,b,7,3548,5,rw,22.0,,5.8,
1,fair,m,b,7,3549,6,to,15.1,,6.2,
1,fair,m,b,7,3550,6,to,11.4,,2.8,lean
1,fair,m,b,7,3551,7,to,14.7,,5.2,
1,fair,m,b,7,3552,7,to,13.0,,4.1,
1,fair,m,b,7,3553,,rw,51.2,,2.9,
1,fair,m,b,7,3554,,rw,99.5,,7.3,
1,fair,m,b,7,3555,8,rw,90.5,,19.3,
1,fair,m,b,7,3557,8,rw,93.1,,16.0,
1,fair,m,b,7,3558,9,to,19.3,,4.7,
1,fair,m,b,7,3559,,to,16.3,,7.9,
1,fair,m,b,7,3560,,to,21.3,,9.6,
1,fair,m,b,7,3561,10,to,13.9,,8.2,
1,fair,m,b,7,3562,,rw,41.5,,6.1,lean
1,fair,m,nb,1,9611,,gf,41.8,,29.8,
1,fair,m,nb,1,9612,,rw,14.5,,1.2,
1,fair,m,nb,1,9613,,gf,14.0,,5.7,
1,fair,m,nb,1,9614,,gf,31.9,,10.1,
1,fair,m,nb,1,9615,,gf,28.8,,8.2,
1,fair,m,nb,1,9616,1,rw,53.6,,13.9,
1,fair,m,nb,1,9617,1,rw,43.1,,4.8,
1,fair,m,nb,1,9618,,rw,12.4,,2.1,
1,fair,m,nb,1,9619,,rw,36.9,,14.8,
1,fair,m,nb,1,9620,,rw,12.8,,3.9,
1,fair,m,nb,1,9621,,rw,56.1,,15.5,
1,fair,m,nb,1,9622,,rw,12.9,,1.7,
1,fair,m,nb,1,9623,,rw,14.9,,2.4,
1,fair,m,nb,1,9624,,gf,16.8,,8.2,
1,fair,m,nb,1,9625,,gf,13.7,,12.0,
1,fair,m,nb,1,9626,,hm,34.9,,5.8,
1,fair,m,nb,1,9627,,gf,49.4,,7.1,
1,fair,m,nb,1,9628,,df,28.1,,15.9,
1,fair,m,nb,1,9629,,gf,30.9,,10.6,
1,fair,m,nb,1,9630,2,rw,37.0,,1.6,
1,fair,m,nb,1,9631,2,rw,52.4,,7.6,
1,fair,m,nb,1,9632,,gf,34.7,,5.6,
1,fair,m,nb,1,9633,3,rw,64.6,,11.3,
1,fair,m,nb,1,9634,3,rw,19.6,,7.6,
1,fair,m,nb,1,9635,,rw,18.7,,2.4,
1,fair,m,nb,1,9636,,rw,46.7,,7.2,
1,fair,m,nb,11,9910,,hm,14.3,,5.5,
1,fair,m,nb,11,9911,,hm,24.4,,9.8,
1,fair,m,nb,11,9912,1,rw,40.1,,10.4,
1,fair,m,nb,11,9913,1,rw,14.9,,8.4,
1,fair,m,nb,11,9914,,to,17.3,,5.6,
1,fair,m,nb,11,9915,,hm,20.6,,9.9,
1,fair,m,nb,11,9916,2,to,38.2,,1.6,
1,fair,m,nb,11,9917,2,to,29.7,,2.0,
1,fair,m,nb,11,9918,,to,12.1,,8.6,
1,fair,m,nb,11,9919,,gf,12.5,,8.9,dying
1,fair,m,nb,11,9920,,to,16.2,,10.5,
1,fair,m,nb,11,9921,,rw,78.6,,14.8,
1,fair,m,nb,11,9922,,rw,55.8,,9.7,
1,fair,m,nb,11,9923,,rw,49.1,,12.2,
1,fair,m,nb,11,9924,3,rw,53.7,,8.9,
1,fair,m,nb,11,9925,3,rw,72.7,,11.6,
1,fair,m,nb,11,9926,,gf,12.1,,8.6,
1,fair,m,nb,11,9927,,gf,14.1,,9.7,
1,fair,m,nb,11,9928,,bp,65.2,,11.4,
1,fair,m,nb,11,9929,,gf,17.4,,5.4,
1,fair,m,nb,11,9930,,hm,11.1,,6.1,
1,fair,m,nb,11,9931,,hm,42.0,,10.2,
1,fair,m,nb,11,9932,,hm,18.8,,4.9,
1,fair,m,nb,11,9933,,gf,18.4,,1.7,
1,fair,m,nb,11,9934,,df,14.3,,16.9,
1,fair,m,nb,11,9935,,gf,21.3,,0.5,
1,fair,m,nb,11,9936,,df,23.6,,9.1,
1,fair,m,nb,11,9937,,gf,42.3,,14.4,
1,fair,m,nb,11,9938,,rw,53.9,,11.1,
1,fair,m,nb,11,9939,,rw,36.2,,11.3,
1,fair,m,nb,11,9940,,rw,57.1,,16.4,
1,fair,m,nb,11,9941,,gf,12.9,,7.7,
1,fair,m,nb,11,9942,,rw,43.3,,12.7,
1,fair,m,nb,11,9943,,rw,56.5,,19.4,
1,fair,m,nb,11,9944,,gf,10.1,,10.1,
1,fair,m,nb,11,9945,,rw,47.0,,22.0,
1,fair,m,nb,11,9946,,gf,14.3,,7.8,
1,fair,m,nb,11,9947,,hm,28.8,,8.1,
1,fair,m,nb,11,9948,,hm,22.6,,4.1,
1,fair,m,nb,13,3001,,rw,36.5,,3.9,
1,fair,m,nb,13,3002,,hm,13.9,,3.8,
1,fair,m,nb,13,3003,,hm,14.9,,8.2,
1,fair,m,nb,13,3004,,hm,14.5,,4.3,
1,fair,m,nb,13,3005,,hm,17.5,,4.9,
1,fair,m,nb,13,3006,,df,24.9,,6.0,
1,fair,m,nb,13,3007,,df,23.7,,11.8,
1,fair,m,nb,13,3008,,rw,37.9,,7.7,
1,fair,m,nb,13,3009,,to,19.5,,7.8,
1,fair,m,nb,13,3010,,hm,14.2,,7.8,
1,fair,m,nb,13,3011,,hm,26.4,,9.7,
1,fair,m,nb,13,3012,,gf,22.8,,1.8,
1,fair,m,nb,13,3013,1,rw,70.0,,12.6,
1,fair,m,nb,13,3014,1,rw,72.0,,9.8,
1,fair,m,nb,13,3015,,gf,11.6,,2.1,
1,fair,m,nb,13,3016,,hm,31.3,,4.0,
1,fair,m,nb,13,3017,,to,14.0,,5.3,
1,fair,m,nb,13,3018,,to,16.9,,5.5,
1,fair,m,nb,13,3019,,hm,15.2,,4.3,
1,fair,m,nb,13,3020,,hm,20.7,,2.7,
1,fair,m,nb,13,3021,,gf,23.6,,1.7,
1,fair,m,nb,13,3022,,df,90.0,,22.0,
1,fair,m,nb,13,3023,,df,92.9,,24.4,
1,fair,m,nb,13,3024,,hm,15.5,,4.3,
1,fair,m,nb,3,9726,,rw,40.7,,9.5,
1,fair,m,nb,3,9727,,rw,26.5,,8.6,
1,fair,m,nb,3,9728,,rw,49.8,,5.7,
1,fair,m,nb,3,9729,,rw,29.1,,5.5,
1,fair,m,nb,3,9730,,df,21.1,,7.4,
1,fair,m,nb,3,9731,,hm,10.6,,2.4,
1,fair,m,nb,3,9732,,hm,12.9,,4.9,
1,fair,m,nb,3,9733,,hm,24.0,,5.2,
1,fair,m,nb,3,9734,,rw,11.7,,5.2,
1,fair,m,nb,3,9735,,bp,39.5,,20.0,
1,fair,m,nb,3,9736,,bp,39.9,,20.0,
1,fair,m,nb,3,9737,,rw,37.8,,8.8,
1,fair,m,nb,3,9738,,rw,16.2,,5.7,
1,fair,m,nb,3,9739,,rw,58.0,,18.7,
1,fair,m,nb,3,9740,,rw,13.8,,6.3,
1,fair,m,nb,3,9741,,rw,18.1,,7.8,
1,fair,m,nb,3,9742,,rw,26.4,,10.5,
1,fair,m,nb,3,9743,,rw,17.3,,9.6,
1,fair,m,nb,3,9744,,rw,46.8,,21.2,
1,fair,m,nb,3,9745,1,rw,46.4,,15.9,
1,fair,m,nb,3,9746,1,rw,26.7,,12.9,
1,fair,m,nb,3,9747,1,rw,17.1,,5.8,
1,fair,m,nb,3,9748,,rw,10.8,,1.0,
1,fair,m,nb,3,9749,,rw,22.2,,9.7,
1,fair,m,nb,3,9750,,rw,17.7,,10.8,
1,fair,m,nb,3,9751,,rw,33.0,,9.6,
1,fair,m,nb,3,9752,,rw,20.8,,9.2,
1,fair,m,nb,3,9753,,rw,41.1,,21.1,
1,fair,m,nb,3,9754,2,rw,38.1,,17.4,
1,fair,m,nb,3,9755,2,rw,38.0,,15.5,
1,fair,m,nb,3,9756,3,rw,28.2,,14.6,
1,fair,m,nb,3,9757,3,rw,36.0,,15.4,
1,fair,m,nb,3,9758,,rw,18.1,,12.7,
1,fair,m,nb,3,9759,,rw,23.9,,14.4,
1,fair,m,nb,3,9760,4,rw,10.8,,5.2,
1,fair,m,nb,3,9761,4,rw,37.5,,18.2,
1,fair,m,nb,3,9762,,rw,18.5,,11.2,
1,fair,m,nb,3,9763,,rw,18.6,,8.5,
1,fair,m,nb,3,9764,,rw,12.8,,6.4,
1,fair,m,nb,3,9765,,rw,56.4,,13.7,
1,fair,m,nb,3,9766,,rw,20.2,,9.4,
1,fair,m,nb,3,9767,,rw,47.2,,12.8,
1,fair,m,nb,7,3159,,df,34.5,,13.2,
1,fair,m,nb,7,3160,,df,20.0,,7.1,
1,fair,m,nb,7,3161,,rw,79.1,,10.4,
1,fair,m,nb,7,3162,,rw,60.9,,14.3,
1,fair,m,nb,7,3163,,df,16.2,,13.0,
1,fair,m,nb,7,3164,,df,12.2,,12.1,
1,fair,m,nb,7,3165,,hm,18.2,,2.5,
1,fair,m,nb,7,3166,,hm,15.7,,12.7,
1,fair,m,nb,7,3167,,hm,14.1,,0.0,
1,fair,m,nb,7,3168,,bp,24.4,,11.8,
1,fair,m,nb,7,3169,1,rw,30.1,,1.2,
1,fair,m,nb,7,3170,1,rw,30.2,,1.6,
1,fair,m,nb,7,3171,,rw,32.7,,2.4,
1,fair,m,nb,7,3172,,rw,25.8,,0.0,
1,fair,m,nb,7,3173,,rw,25.3,,2.8,
1,fair,m,nb,7,3174,,rw,16.6,,0.3,
1,fair,m,nb,7,3175,,rw,36.4,,4.0,
1,fair,m,nb,7,3176,,bp,23.1,,14.9,
1,fair,m,nb,7,3177,,df,45.6,,9.0,
1,fair,m,nb,7,3178,,df,25.8,,11.2,
1,fair,m,nb,7,3179,,to,15.7,,0.4,
1,fair,m,nb,7,3180,,df,48.7,,14.5,
1,fair,np,b,2,9602,,df,11.1,,2.0,
1,fair,np,b,2,9603,,df,12.0,,0.5,
1,fair,np,b,2,9605,1,wm,11.0,8.5,1.5,
1,fair,np,b,2,9606,,gf,13.1,,2.0,dead crown at 0
1,fair,np,b,2,9607,2,to,12.2,,2.0,
1,fair,np,b,2,9608,,rw,36.3,,6.3,
1,fair,np,b,2,9609,,rw,105.3,,21.4,
1,fair,np,b,2,9610,,gf,14.9,16.0,4.4,
1,fair,np,b,2,9611,,rw,17.0,,3.2,
1,fair,np,b,2,9612,,rw,81.9,,21.2,
1,fair,np,b,2,9613,,df,12.8,,5.7,
1,fair,np,b,2,9614,,df,12.2,,5.9,
1,fair,np,b,2,9615,,df,13.8,16.4,5.1,
1,fair,np,b,2,9616,,df,12.5,,4.2,
1,fair,np,b,2,9617,,df,11.1,,6.2,dead crown at 1
1,fair,np,b,2,9618,,df,13.7,,5.8,dead crown at 1
1,fair,np,b,2,9619,,df,11.6,,7.2,dead crown at 1
1,fair,np,b,2,9620,,df,13.0,15.4,4.3,
1,fair,np,b,2,9621,,rw,16.4,,5.0,
1,fair,np,b,2,9622,,rw,15.9,,4.0,
1,fair,np,b,2,9623,,df,13.1,,3.7,
1,fair,np,b,2,9624,,rw,44.4,,15.1,
1,fair,np,b,2,9625,,rw,53.9,,22.4,
1,fair,np,b,2,9626,3,rw,38.0,,22.0,
1,fair,np,b,2,9629,3,rw,58.0,,26.8,
1,fair,np,b,2,9627,,df,10.2,,3.0,dead crown at 1
1,fair,np,b,2,9628,,rw,57.1,,19.1,
1,fair,np,b,3,3040,1,df,20.4,18.3,12.1,"dead crwon at 1, sapling coming out of bole"
1,fair,np,b,3,3041,,rw,29.0,,5.0,
1,fair,np,b,3,3042,,rw,38.0,,6.0,
1,fair,np,b,3,3043,,df,13.8,,8.1,
1,fair,np,b,3,3044,,df,14.0,,5.3,dead crown at 0
1,fair,np,b,3,3046,,df,10.0,,8.6,dead crown at 1
1,fair,np,b,3,3047,,df,12.9,,8.0,dead crown at 0.5
1,fair,np,b,3,3048,,df,21.6,,6.9,dead crown at 0
1,fair,np,b,3,3051,,df,22.8,,5.8,
1,fair,np,b,3,3052,,df,10.5,,8.2,dead crown at 0
1,fair,np,b,3,3053,,df,12.2,,6.5,dead crown at 0
1,fair,np,b,3,3055,,df,17.5,17.1,6.4,dead crown at 0
1,fair,np,b,3,3056,,df,10.1,,5.7,dead crown at 0
1,fair,np,b,3,3057,,df,14.5,,5.6,dead crown at 0
1,fair,np,b,3,3058,,df,16.4,,5.0,dead crown at 0
1,fair,np,b,3,3059,,df,10.5,,5.4,dead crown at 0
1,fair,np,b,3,3060,,df,15.8,,6.9,dead crown at 0
1,fair,np,b,3,3061,,df,15.0,,4.6,dead crown at 0
1,fair,np,b,3,3062,,df,18.4,,7.3,dead crown at 0
1,fair,np,b,3,3063,,df,16.3,,9.5,dead crown at 0
1,fair,np,b,3,3064,,df,20.6,,6.1,dead crown at 0
1,fair,np,b,3,3065,,df,13.7,15.0,5.0,dead crown at 0
1,fair,np,b,3,3066,,df,12.3,,2.2,dead crown at 0
1,fair,np,b,3,3067,2,df,13.5,,7.8,"dead crown at 0, split below bh"
1,fair,np,b,3,3068,,df,29.0,,8.4,dead crown at 0
1,fair,np,b,3,9601,,df,17.5,,8.7,dead crown at 0
1,fair,np,b,3,3069,,df,37.0,,11.2,dead crown at 0
1,fair,np,b,3,3070,,df,11.1,14.9,6.2,small animal chewed
1,fair,np,b,3,3071,,df,12.8,,4.3,dead crown at 0
1,fair,np,b,3,3072,,df,15.2,,8.2,dead crown at 0
1,fair,np,b,3,3073,,df,17.0,,10.2,dead crown at 0
1,fair,np,b,3,3074,,df,11.6,,10.4,dead crown at 0
1,fair,np,b,3,3075,,df,14.2,17.4,11.0,dead crown at 0
1,fair,np,b,3,3076,,df,17.8,,8.6,dead crown at 0
1,fair,np,b,3,3077,,df,36.5,,12.3,dead crown at 1
1,fair,np,b,3,3078,,df,14.8,,11.1,dead crown at 0.5
1,fair,np,b,3,3079,,rw,55.8,,8.9,dead crown at 2
1,fair,np,b,3,3080,,rw,26.4,,7.4,dead crown at 2
1,fair,np,b,3,3081,3,to,10.3,20.1,3.3,dead crown at 0
1,fair,np,b,3,3054,4,to,14.4,,2.5,
1,fair,np,b,5,3027,,rw,15.6,,1.0,
1,fair,np,b,5,3028,,df,91.1,,27.6,
1,fair,np,b,5,3029,,gf,17.7,,2.5,
1,fair,np,b,5,3030,,gf,28.1,14.5,10.0,
1,fair,np,b,5,3031,,df,72.6,,19.5,
1,fair,np,b,5,3032,,rw,71.9,,18.0,
1,fair,np,b,5,3033,1,rw,62.0,,13.6,"very merge, dbh at 2 narrow sides"
1,fair,np,b,5,3034,1,rw,64.0,,13.6,"very merge, dbh at 2 narrow sides"
1,fair,np,b,5,3035,1,rw,35.8,18.5,4.1,
1,fair,np,b,5,3036,2,rw,73.7,,23.6,
1,fair,np,b,5,3037,2,rw,38.2,,11.0,
1,fair,np,b,5,3038,3,rw,34.3,,10.7,
1,fair,np,b,5,3039,3,rw,22.0,,5.1,
1,fair,np,b,7,3002,1,rw,19.1,,1.0,
1,fair,np,b,7,3003,,gf,44.4,,3.4,
1,fair,np,b,7,3004,2,rw,30.4,,5.4,
1,fair,np,b,7,3005,,rw,66.0,,10.6,
1,fair,np,b,7,3006,,rw,37.4,,8.7,
1,fair,np,b,7,3007,,rw,28.4,,4.5,
1,fair,np,b,7,3008,,rw,27.3,,2.9,
1,fair,np,b,7,3009,,rw,40.0,,10.6,
1,fair,np,b,7,3010,,df,45.1,,10.7,
1,fair,np,b,7,3011,,rw,53.9,,4.3,
1,fair,np,b,7,3012,,rw,15.7,,1.3,
1,fair,np,b,7,3013,3,to,14.2,,1.1,lean
1,fair,np,b,7,3014,4,rw,8.8,,5.2,
1,fair,np,b,7,3015,4,rw,26.3,16.3,5.8,
1,fair,np,b,7,3016,5,rw,64.8,,9.5,
1,fair,np,b,7,3017,5,rw,16.1,,3.5,
1,fair,np,b,7,3018,6,rw,17.1,,5.7,
1,fair,np,b,7,3019,6,rw,39.3,,9.7,
1,fair,np,b,7,3020,7,rw,11.7,6.1,3.0,
1,fair,np,b,7,3021,7,rw,33.2,,7.2,
1,fair,np,b,7,3022,7,rw,11.5,,0.5,
1,fair,np,b,7,3023,8,rw,23.6,,3.5,
1,fair,np,b,7,3024,,df,31.9,,9.3,
1,fair,np,b,7,3025,,gf,33.6,19.4,4.5,
1,fair,np,b,7,3026,,df,46.7,,5.5,
1,fair,np,b,9,3270,,hm,12.8,14.3,9.4,
1,fair,np,b,9,3271,,df,40.7,,13.7,
1,fair,np,b,9,3272,,df,31.9,,10.6,
1,fair,np,b,9,3273,,hm,14.8,,8.3,
1,fair,np,b,9,3274,,hm,34.5,,11.0,
1,fair,np,b,9,3275,,hm,21.9,16.8,8.3,
1,fair,np,b,9,3276,,df,13.7,,15.7,
1,fair,np,b,9,3277,,hm,16.4,,10.8,
1,fair,np,b,9,3278,,hm,16.9,,2.0,
1,fair,np,b,9,3279,,gf,16.9,,10.4,
1,fair,np,b,9,3280,,gf,14.2,14.9,7.4,
1,fair,np,b,9,3281,,hm,24.6,,6.7,
1,fair,np,b,9,3282,,df,39.8,,11.4,
1,fair,np,b,9,3283,,gf,15.6,,9.0,
1,fair,np,b,9,3284,,hm,16.7,,9.7,
1,fair,np,b,9,3285,,hm,18.6,,9.0,
1,fair,np,b,9,3286,,gf,23.9,,8.4,
1,fair,np,b,9,3287,,rw,34.8,,8.2,clump out 100
1,fair,np,b,9,3288,,rw,31.3,,6.8,
1,fair,np,b,9,3289,,to,20.1,,4.4,lean
1,fair,np,b,9,3290,,rw,16.3,,6.4,
1,fair,np,b,9,3291,,df,62.6,,17.1,
1,fair,np,b,9,3292,1,rw,53.7,,7.5,
1,fair,np,b,9,3293,1,rw,16.9,,5.5,
1,fair,np,b,9,3294,,hm,22.8,,9.1,
1,fair,np,b,9,3295,,to,15.0,,6.4,dead crown at 2
1,fair,np,b,9,3296,,hm,16.9,,8.1,dead crown at 0.5
1,fair,np,b,9,3297,,hm,17.5,,7.2,dead crown at 0
1,fair,np,b,9,3298,,hm,15.2,,6.3,dead crown at 0
1,fair,np,b,9,3299,,hm,25.4,,9.0,
1,fair,np,b,9,3300,,rw,59.9,,17.4,dead crown at 0
1,fair,np,b,9,3401,,hm,21.3,,3.3,
1,fair,np,b,9,3402,2,to,10.3,,7.0,
1,fair,np,b,9,3403,2,to,11.9,,4.0,
1,fair,np,b,9,3404,,hm,41.7,,5.3,
1,fair,np,b,9,3405,,df,90.1,,18.3,
1,fair,np,b,9,3406,,gf,12.8,,6.5,
1,fair,np,b,9,3407,,gf,25.3,,7.2,
1,fair,np,b,9,3408,,rw,37.7,,12.5,
1,fair,np,b,9,3409,,hm,10.1,,12.7,
1,fair,np,b,9,3410,,hm,17.7,,5.2,
1,fair,np,b,9,3001,,hm,25.4,,8.9,
1,fair,np,nb,1,9563,,to,19.7,,2.4,
1,fair,np,nb,1,9564,,hm,10.2,,4.7,
1,fair,np,nb,1,9565,,df,85.5,,17.5,
1,fair,np,nb,1,9566,1,to,15.9,,2.5,
1,fair,np,nb,1,9567,,df,51.4,,23.1,
1,fair,np,nb,1,9568,2,rw,67.1,,8.6,
1,fair,np,nb,1,9569,2,rw,32.7,,13.5,
1,fair,np,nb,1,9570,2,rw,33.2,,4.5,
1,fair,np,nb,1,9571,2,rw,31.8,,7.4,
1,fair,np,nb,1,9572,,df,56.4,,25.3,
1,fair,np,nb,1,9573,3,to,13.8,,1.0,
1,fair,np,nb,1,9574,,to,20.2,,0.2,
1,fair,np,nb,1,9575,,df,65.9,,33.4,
1,fair,np,nb,1,9576,4,rw,35.0,,7.8,
1,fair,np,nb,1,9577,4,rw,67.5,,8.3,merge bilt
1,fair,np,nb,1,9583,4,rw,50.0,,15.2,merge bilt
1,fair,np,nb,1,9578,4,rw,85.0,,16.4,merge bilt
1,fair,np,nb,1,9579,,hm,11.9,,2.0,
1,fair,np,nb,1,9580,,hm,12.5,,6.2,
1,fair,np,nb,1,9581,,gf,14.3,,13.7,
1,fair,np,nb,10,753,,rw,25.2,,4.4,
1,fair,np,nb,10,754,,rw,79.1,,18.2,
1,fair,np,nb,10,755,,rw,79.8,,23.5,
1,fair,np,nb,10,756,,rw,70.3,,17.5,
1,fair,np,nb,10,757,,gf,30.2,,17.4,tore up base
1,fair,np,nb,10,758,,gf,22.1,,5.7,healed
1,fair,np,nb,10,759,,gf,25.9,,11.7,
1,fair,np,nb,10,760,,rw,10.3,9.9,2.6,
1,fair,np,nb,10,761,,df,31.2,,18.0,
1,fair,np,nb,10,762,,df,29.3,,17.0,
1,fair,np,nb,10,763,,df,34.3,,14.4,
1,fair,np,nb,10,764,,df,20.2,,19.5,
1,fair,np,nb,10,765,,gf,35.2,,12.8,
1,fair,np,nb,10,766,,gf,24.9,,14.3,
1,fair,np,nb,10,767,,df,34.8,,16.2,
1,fair,np,nb,10,768,,df,22.6,,14.9,
1,fair,np,nb,10,769,1,rw,37.4,,6.3,clump out 16
1,fair,np,nb,10,770,2,rw,43.5,,10.2,
1,fair,np,nb,10,771,2,rw,22.1,,3.0,
1,fair,np,nb,10,772,3,rw,36.9,,15.4,
1,fair,np,nb,10,773,3,rw,18.5,,10.9,
1,fair,np,nb,10,774,,rw,15.4,,0.5,bent over
1,fair,np,nb,10,775,,rw,16.1,13.9,7.7,
1,fair,np,nb,10,776,,rw,24.8,,13.3,
1,fair,np,nb,3,9543,,hm,39.4,,5.5,
1,fair,np,nb,3,9544,,gf,34.1,,9.2,
1,fair,np,nb,3,9545,1,rw,67.8,,4.2,
1,fair,np,nb,3,9546,1,rw,10.3,,1.0,
1,fair,np,nb,3,9547,1,rw,12.5,,2.7,
1,fair,np,nb,3,9548,2,rw,10.5,,0.0,
1,fair,np,nb,3,9549,2,rw,30.6,,4.8,
1,fair,np,nb,3,9550,,rw,64.7,,13.0,clump out 56
1,fair,np,nb,3,9551,3,to,35.3,,3.8,clump out 56
1,fair,np,nb,3,9553,3,to,20.8,,1.0,broke off 9551 on ground tree-like branches
1,fair,np,nb,3,9552,,df,23.9,,9.2,
1,fair,np,nb,3,9554,,rw,31.8,,5.5,
1,fair,np,nb,3,9555,,rw,61.4,28.7,19.5,
1,fair,np,nb,3,9556,,df,19.3,,8.1,
1,fair,np,nb,3,9557,,rw,42.0,,11.7,
1,fair,np,nb,3,9558,,rw,37.1,,7.9,
1,fair,np,nb,3,9559,,hm,28.6,,1.7,
1,fair,np,nb,3,9560,,rw,22.5,,1.4,
1,fair,np,nb,3,9561,4,rw,51.9,,7.8,
1,fair,np,nb,3,9562,4,rw,19.3,,2.8,
1,fair,np,nb,5,9521,,hm,23.1,,3.7,
1,fair,np,nb,5,9522,,hm,36.9,,7.4,
1,fair,np,nb,5,9523,1,rw,17.2,,2.6,
1,fair,np,nb,5,9524,2,rw,28.8,,3.7,
