stageid,site,treatment,burn,plotnum,spp,sizeclass,count,seedlingradius,saplingradius,notes
1,hare,np,b,3,df,<9,0,5.64,5.64,no heights
1,hare,np,b,3,df,<10,0,5.64,5.64,no heights
1,hare,np,b,3,gf,<BH,0,5.64,5.64,no heights
1,hare,np,b,3,gf,<2.5,0,5.64,5.64,no heights
1,hare,np,b,3,gf,<5,2,5.64,5.64,no heights
1,hare,np,b,3,gf,<6,0,5.64,5.64,no heights
1,hare,np,b,3,gf,<7,0,5.64,5.64,no heights
1,hare,np,b,3,gf,<8,1,5.64,5.64,no heights
1,hare,np,b,3,gf,<9,1,5.64,5.64,no heights
1,hare,np,b,3,gf,<10,0,5.64,5.64,no heights
1,hare,np,b,3,to,<BH,0,5.64,5.64,no heights
1,hare,np,b,3,to,<2.5,0,5.64,5.64,no heights
1,hare,np,b,3,to,<5,0,5.64,5.64,no heights
1,hare,np,b,3,to,<6,0,5.64,5.64,no heights
1,hare,np,b,3,to,<7,0,5.64,5.64,no heights
1,hare,np,b,3,to,<8,0,5.64,5.64,no heights
1,hare,np,b,3,to,<9,0,5.64,5.64,no heights
1,hare,np,b,3,to,<10,1,5.64,5.64,no heights
1,hare,np,b,4,to,<BH,21,5.64,5.64,no heights
1,hare,np,b,4,to,<2.5,3,5.64,5.64,no heights
1,hare,np,b,4,to,<5,3,5.64,5.64,no heights
1,hare,np,b,4,to,<6,1,5.64,5.64,no heights
1,hare,np,b,4,to,<7,2,5.64,5.64,no heights
1,hare,np,b,4,to,<8,0,5.64,5.64,no heights
1,hare,np,b,4,to,<9,0,5.64,5.64,no heights
1,hare,np,b,4,to,<10,0,5.64,5.64,no heights
1,hare,np,b,4,rw,<BH,0,5.64,5.64,no heights
1,hare,np,b,4,rw,<2.5,1,5.64,5.64,no heights
1,hare,np,b,4,rw,<5,1,5.64,5.64,no heights
1,hare,np,b,4,rw,<6,1,5.64,5.64,no heights
1,hare,np,b,4,rw,<7,0,5.64,5.64,no heights
1,hare,np,b,4,rw,<8,0,5.64,5.64,no heights
1,hare,np,b,4,rw,<9,0,5.64,5.64,no heights
1,hare,np,b,4,rw,<10,0,5.64,5.64,no heights
1,hare,np,b,4,gf,<BH,0,5.64,5.64,no heights
1,hare,np,b,4,gf,<2.5,0,5.64,5.64,no heights
1,hare,np,b,4,gf,<5,3,5.64,5.64,no heights
1,hare,np,b,4,gf,<6,3,5.64,5.64,no heights
1,hare,np,b,4,gf,<7,0,5.64,5.64,no heights
1,hare,np,b,4,gf,<8,1,5.64,5.64,no heights
1,hare,np,b,4,gf,<9,1,5.64,5.64,no heights
1,hare,np,b,4,gf,<10,1,5.64,5.64,no heights
1,hare,np,b,8,rw,<BH,1,5.64,5.64,no heights
1,hare,np,b,8,rw,<2.5,0,5.64,5.64,no heights
1,hare,np,b,8,rw,<5,0,5.64,5.64,no heights
1,hare,np,b,8,rw,<6,0,5.64,5.64,no heights
1,hare,np,b,8,rw,<7,0,5.64,5.64,no heights
1,hare,np,b,8,rw,<8,1,5.64,5.64,no heights
1,hare,np,b,8,rw,<9,0,5.64,5.64,no heights
1,hare,np,b,8,rw,<10,0,5.64,5.64,no heights
1,hare,np,b,8,to,<BH,2,5.64,5.64,no heights
1,hare,np,b,8,to,<2.5,0,5.64,5.64,no heights
1,hare,np,b,8,to,<5,0,5.64,5.64,no heights
1,hare,np,b,8,to,<6,0,5.64,5.64,no heights
1,hare,np,b,8,to,<7,0,5.64,5.64,no heights
1,hare,np,b,8,to,<8,0,5.64,5.64,no heights
1,hare,np,b,8,to,<9,0,5.64,5.64,no heights
1,hare,np,b,8,to,<10,0,5.64,5.64,no heights
1,hare,np,b,8,df,<BH,0,5.64,5.64,no heights
1,hare,np,b,8,df,<2.5,2,5.64,5.64,no heights
1,hare,np,b,8,df,<5,3,5.64,5.64,no heights
1,hare,np,b,8,df,<6,0,5.64,5.64,no heights
1,hare,np,b,8,df,<7,1,5.64,5.64,no heights
1,hare,np,b,8,df,<8,0,5.64,5.64,no heights
1,hare,np,b,8,df,<9,0,5.64,5.64,no heights
1,hare,np,b,8,df,<10,3,5.64,5.64,no heights
1,hare,np,b,8,gf,<BH,0,5.64,5.64,no heights
1,hare,np,b,8,gf,<2.5,0,5.64,5.64,no heights
1,hare,np,b,8,gf,<5,4,5.64,5.64,no heights
1,hare,np,b,8,gf,<6,2,5.64,5.64,no heights
1,hare,np,b,8,gf,<7,0,5.64,5.64,no heights
1,hare,np,b,8,gf,<8,1,5.64,5.64,no heights
1,hare,np,b,8,gf,<9,0,5.64,5.64,no heights
1,hare,np,b,8,gf,<10,1,5.64,5.64,no heights
1,hare,np,b,10,rw,<BH,11,5.64,5.64,no heights
1,hare,np,b,10,rw,<2.5,0,5.64,5.64,no heights
1,hare,np,b,10,rw,<5,1,5.64,5.64,no heights
1,hare,np,b,10,rw,<6,0,5.64,5.64,no heights
1,hare,np,b,10,rw,<7,0,5.64,5.64,no heights
1,hare,np,b,10,rw,<8,0,5.64,5.64,no heights
1,hare,np,b,10,rw,<9,1,5.64,5.64,no heights
1,hare,np,b,10,rw,<10,1,5.64,5.64,no heights
1,hare,np,b,10,to,<BH,2,5.64,5.64,no heights
1,hare,np,b,10,to,<2.5,0,5.64,5.64,no heights
1,hare,np,b,10,to,<5,0,5.64,5.64,no heights
1,hare,np,b,10,to,<6,0,5.64,5.64,no heights
1,hare,np,b,10,to,<7,0,5.64,5.64,no heights
1,hare,np,b,10,to,<8,0,5.64,5.64,no heights
1,hare,np,b,10,to,<9,0,5.64,5.64,no heights
1,hare,np,b,10,to,<10,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<BH,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<2.5,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<5,1,5.64,5.64,no heights
1,hare,np,b,10,gf,<6,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<7,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<8,0,5.64,5.64,no heights
1,hare,np,b,10,gf,<9,1,5.64,5.64,no heights
1,hare,np,b,10,gf,<10,2,5.64,5.64,no heights
1,hare,np,nb,11,rw,<BH,0,5.64,11.28,no heights
1,hare,np,nb,11,rw,<2.5,2,5.64,11.28,no heights
1,hare,np,nb,11,rw,<5,0,5.64,11.28,no heights
1,hare,np,nb,11,rw,<6,0,5.64,11.28,no heights
1,hare,np,nb,11,rw,<7,0,5.64,11.28,no heights
1,hare,np,nb,11,rw,<8,1,5.64,11.28,no heights
1,hare,np,nb,11,rw,<9,0,5.64,11.28,no heights
1,hare,np,nb,11,rw,<10,1,5.64,11.28,no heights
1,hare,np,nb,11,df,<BH,7,5.64,11.28,no heights
1,hare,np,nb,11,df,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<5,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<6,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<7,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<8,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<9,0,5.64,11.28,no heights
1,hare,np,nb,11,df,<10,0,5.64,11.28,no heights
1,hare,np,nb,11,gf,<BH,0,5.64,11.28,no heights
1,hare,np,nb,11,gf,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,11,gf,<5,2,5.64,11.28,no heights
1,hare,np,nb,11,gf,<6,3,5.64,11.28,no heights
1,hare,np,nb,11,gf,<7,3,5.64,11.28,no heights
1,hare,np,nb,11,gf,<8,0,5.64,11.28,no heights
1,hare,np,nb,11,gf,<9,4,5.64,11.28,no heights
1,hare,np,nb,11,gf,<10,1,5.64,11.28,no heights
1,hare,np,nb,11,to,<BH,8,5.64,11.28,no heights
1,hare,np,nb,11,to,<2.5,2,5.64,11.28,no heights
1,hare,np,nb,11,to,<5,1,5.64,11.28,no heights
1,hare,np,nb,11,to,<6,0,5.64,11.28,no heights
1,hare,np,nb,11,to,<7,0,5.64,11.28,no heights
1,hare,np,nb,11,to,<8,0,5.64,11.28,no heights
1,hare,np,nb,11,to,<9,0,5.64,11.28,no heights
1,hare,np,nb,11,to,<10,0,5.64,11.28,no heights
1,hare,np,nb,8,gf,<BH,0,5.64,11.28,no heights
1,hare,np,nb,8,gf,<2.5,4,5.64,11.28,no heights
1,hare,np,nb,8,gf,<5,7,5.64,11.28,no heights
1,hare,np,nb,8,gf,<6,4,5.64,11.28,no heights
1,hare,np,nb,8,gf,<7,0,5.64,11.28,no heights
1,hare,np,nb,8,gf,<8,0,5.64,11.28,no heights
1,hare,np,nb,8,gf,<9,0,5.64,11.28,no heights
1,hare,np,nb,8,gf,<10,1,5.64,11.28,no heights
1,hare,np,nb,8,to,<BH,11,5.64,11.28,no heights
1,hare,np,nb,8,to,<2.5,2,5.64,11.28,no heights
1,hare,np,nb,8,to,<5,7,5.64,11.28,no heights
1,hare,np,nb,8,to,<6,2,5.64,11.28,no heights
1,hare,np,nb,8,to,<7,3,5.64,11.28,no heights
1,hare,np,nb,8,to,<8,4,5.64,11.28,no heights
1,hare,np,nb,8,to,<9,2,5.64,11.28,no heights
1,hare,np,nb,8,to,<10,4,5.64,11.28,no heights
1,hare,np,nb,6,rw,<BH,1,5.64,11.28,no heights
1,hare,np,nb,6,rw,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,6,rw,<5,2,5.64,11.28,no heights
1,hare,np,nb,6,rw,<6,0,5.64,11.28,no heights
1,hare,np,nb,6,rw,<7,1,5.64,11.28,no heights
1,hare,np,nb,6,rw,<8,1,5.64,11.28,no heights
1,hare,np,nb,6,rw,<9,0,5.64,11.28,no heights
1,hare,np,nb,6,rw,<10,1,5.64,11.28,no heights
1,hare,np,nb,6,df,<BH,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<5,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<6,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<7,1,5.64,11.28,no heights
1,hare,np,nb,6,df,<8,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<9,0,5.64,11.28,no heights
1,hare,np,nb,6,df,<10,1,5.64,11.28,no heights
1,hare,np,nb,6,gf,<BH,0,5.64,11.28,no heights
1,hare,np,nb,6,gf,<2.5,3,5.64,11.28,no heights
1,hare,np,nb,6,gf,<5,1,5.64,11.28,no heights
1,hare,np,nb,6,gf,<6,0,5.64,11.28,no heights
1,hare,np,nb,6,gf,<7,0,5.64,11.28,no heights
1,hare,np,nb,6,gf,<8,1,5.64,11.28,no heights
1,hare,np,nb,6,gf,<9,1,5.64,11.28,no heights
1,hare,np,nb,6,gf,<10,0,5.64,11.28,no heights
1,hare,np,nb,6,to,<BH,20,5.64,11.28,no heights
1,hare,np,nb,6,to,<2.5,7,5.64,11.28,no heights
1,hare,np,nb,6,to,<5,7,5.64,11.28,no heights
1,hare,np,nb,6,to,<6,2,5.64,11.28,no heights
1,hare,np,nb,6,to,<7,2,5.64,11.28,no heights
1,hare,np,nb,6,to,<8,0,5.64,11.28,no heights
1,hare,np,nb,6,to,<9,2,5.64,11.28,no heights
1,hare,np,nb,6,to,<10,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<BH,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<2.5,11,5.64,11.28,no heights
1,hare,np,nb,5,rw,<5,2,5.64,11.28,no heights
1,hare,np,nb,5,rw,<6,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<7,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<8,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<9,0,5.64,11.28,no heights
1,hare,np,nb,5,rw,<10,0,5.64,11.28,no heights
1,hare,np,nb,5,df,<BH,0,5.64,11.28,no heights
1,hare,np,nb,5,df,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,5,df,<5,1,5.64,11.28,no heights
1,hare,np,nb,5,df,<6,1,5.64,11.28,no heights
1,hare,np,nb,5,df,<7,2,5.64,11.28,no heights
1,hare,np,nb,5,df,<8,0,5.64,11.28,no heights
1,hare,np,nb,5,df,<9,0,5.64,11.28,no heights
1,hare,np,nb,5,df,<10,1,5.64,11.28,no heights
1,hare,np,nb,5,gf,<BH,0,5.64,11.28,no heights
1,hare,np,nb,5,gf,<2.5,6,5.64,11.28,no heights
1,hare,np,nb,5,gf,<5,3,5.64,11.28,no heights
1,hare,np,nb,5,gf,<6,1,5.64,11.28,no heights
1,hare,np,nb,5,gf,<7,0,5.64,11.28,no heights
1,hare,np,nb,5,gf,<8,1,5.64,11.28,no heights
1,hare,np,nb,5,gf,<9,0,5.64,11.28,no heights
1,hare,np,nb,5,gf,<10,0,5.64,11.28,no heights
1,hare,np,nb,5,to,<BH,18,5.64,11.28,no heights
1,hare,np,nb,5,to,<2.5,22,5.64,11.28,no heights
1,hare,np,nb,5,to,<5,10,5.64,11.28,no heights
1,hare,np,nb,5,to,<6,5,5.64,11.28,no heights
1,hare,np,nb,5,to,<7,1,5.64,11.28,no heights
1,hare,np,nb,5,to,<8,1,5.64,11.28,no heights
1,hare,np,nb,5,to,<9,0,5.64,11.28,no heights
1,hare,np,nb,5,to,<10,2,5.64,11.28,no heights
1,hare,np,nb,1,rw,<BH,0,5.64,11.28,no heights
1,hare,np,nb,1,rw,<2.5,3,5.64,11.28,no heights
1,hare,np,nb,1,rw,<5,3,5.64,11.28,no heights
1,hare,np,nb,1,rw,<6,0,5.64,11.28,no heights
1,hare,np,nb,1,rw,<7,1,5.64,11.28,no heights
1,hare,np,nb,1,rw,<8,1,5.64,11.28,no heights
1,hare,np,nb,1,rw,<9,0,5.64,11.28,no heights
1,hare,np,nb,1,rw,<10,1,5.64,11.28,no heights
1,hare,np,nb,1,df,<BH,1,5.64,11.28,no heights
1,hare,np,nb,1,df,<2.5,0,5.64,11.28,no heights
1,hare,np,nb,1,df,<5,1,5.64,11.28,no heights
1,hare,np,nb,1,df,<6,0,5.64,11.28,no heights
1,hare,np,nb,1,df,<7,1,5.64,11.28,no heights
1,hare,np,nb,1,df,<8,0,5.64,11.28,no heights
1,hare,np,nb,1,df,<9,0,5.64,11.28,no heights
1,hare,np,nb,1,df,<10,0,5.64,11.28,no heights
1,hare,np,nb,1,to,<BH,36,5.64,11.28,no heights
1,hare,np,nb,1,to,<2.5,3,5.64,11.28,no heights
1,hare,np,nb,1,to,<5,2,5.64,11.28,no heights
1,hare,np,nb,1,to,<6,2,5.64,11.28,no heights
1,hare,np,nb,1,to,<7,0,5.64,11.28,no heights
1,hare,np,nb,1,to,<8,0,5.64,11.28,no heights
1,hare,np,nb,1,to,<9,0,5.64,11.28,no heights
1,hare,np,nb,1,to,<10,0,5.64,11.28,no heights
1,bob,m,b,2,df,<BH,11,5.64,11.28,
1,bob,m,b,2,df,<2.5,2,5.64,11.28,
1,bob,m,b,2,df,<5,2,5.64,11.28,
1,bob,m,b,2,df,<6,0,5.64,11.28,
1,bob,m,b,2,df,<7,0,5.64,11.28,
1,bob,m,b,2,df,<8,0,5.64,11.28,
1,bob,m,b,2,df,<9,0,5.64,11.28,
1,bob,m,b,2,df,<10,0,5.64,11.28,
1,bob,m,b,2,rw,<BH,6,5.64,11.28,
1,bob,m,b,2,rw,<2.5,2,5.64,11.28,
1,bob,m,b,2,rw,<5,1,5.64,11.28,
1,bob,m,b,2,rw,<6,0,5.64,11.28,
1,bob,m,b,2,rw,<7,0,5.64,11.28,
1,bob,m,b,2,rw,<8,0,5.64,11.28,
1,bob,m,b,2,rw,<9,0,5.64,11.28,
1,bob,m,b,2,rw,<10,1,5.64,11.28,
1,bob,m,b,2,to,<BH,2,5.64,11.28,
1,bob,m,b,2,to,<2.5,32,5.64,11.28,
1,bob,m,b,2,to,<5,13,5.64,11.28,
1,bob,m,b,2,to,<6,2,5.64,11.28,
1,bob,m,b,2,to,<7,1,5.64,11.28,
1,bob,m,b,2,to,<8,0,5.64,11.28,
1,bob,m,b,2,to,<9,1,5.64,11.28,
1,bob,m,b,2,to,<10,0,5.64,11.28,
1,bob,m,b,2,md,<BH,9,5.64,11.28,
1,bob,m,b,2,md,<2.5,1,5.64,11.28,
1,bob,m,b,2,md,<5,1,5.64,11.28,
1,bob,m,b,2,md,<6,0,5.64,11.28,
1,bob,m,b,2,md,<7,0,5.64,11.28,
1,bob,m,b,2,md,<8,0,5.64,11.28,
1,bob,m,b,2,md,<9,0,5.64,11.28,
1,bob,m,b,2,md,<10,0,5.64,11.28,
1,bob,m,nb,2,df,<BH,11,5.64,11.28,
1,bob,m,nb,2,df,<2.5,30,5.64,11.28,
1,bob,m,nb,2,df,<5,4,5.64,11.28,
1,bob,m,nb,2,df,<6,0,5.64,11.28,
1,bob,m,nb,2,df,<7,0,5.64,11.28,
1,bob,m,nb,2,df,<8,0,5.64,11.28,
1,bob,m,nb,2,df,<9,0,5.64,11.28,
1,bob,m,nb,2,df,<10,0,5.64,11.28,
1,bob,m,nb,2,to,<BH,6,5.64,11.28,
1,bob,m,nb,2,to,<2.5,27,5.64,11.28,
1,bob,m,nb,2,to,<5,8,5.64,11.28,
1,bob,m,nb,2,to,<6,0,5.64,11.28,
1,bob,m,nb,2,to,<7,1,5.64,11.28,
1,bob,m,nb,2,to,<8,0,5.64,11.28,
1,bob,m,nb,2,to,<9,0,5.64,11.28,
1,bob,m,nb,2,to,<10,0,5.64,11.28,
1,bob,m,nb,2,gf,<BH,15,5.64,11.28,
1,bob,m,nb,2,gf,<2.5,16,5.64,11.28,
1,bob,m,nb,2,gf,<5,0,5.64,11.28,
1,bob,m,nb,2,gf,<6,1,5.64,11.28,
1,bob,m,nb,2,gf,<7,0,5.64,11.28,
1,bob,m,nb,2,gf,<8,0,5.64,11.28,
1,bob,m,nb,2,gf,<9,0,5.64,11.28,
1,bob,m,nb,2,gf,<10,0,5.64,11.28,
1,bob,m,nb,2,rw,<BH,0,5.64,11.28,
1,bob,m,nb,2,rw,<2.5,0,5.64,11.28,
1,bob,m,nb,2,rw,<5,0,5.64,11.28,
1,bob,m,nb,2,rw,<6,0,5.64,11.28,
1,bob,m,nb,2,rw,<7,1,5.64,11.28,
1,bob,m,nb,2,rw,<8,0,5.64,11.28,
1,bob,m,nb,2,rw,<9,0,5.64,11.28,
1,bob,m,nb,2,rw,<10,0,5.64,11.28,
1,camp8,m,nb,2,df,<BH,35,5.64,11.28,
1,camp8,m,nb,2,df,<2.5,0,5.64,11.28,
1,camp8,m,nb,2,df,<5,0,5.64,11.28,
1,camp8,m,nb,2,df,<6,0,5.64,11.28,
1,camp8,m,nb,2,df,<7,0,5.64,11.28,
1,camp8,m,nb,2,df,<8,0,5.64,11.28,
1,camp8,m,nb,2,df,<9,0,5.64,11.28,
1,camp8,m,nb,2,df,<10,0,5.64,11.28,
1,camp8,m,nb,2,gf,<BH,1,5.64,11.28,
1,camp8,m,nb,2,gf,<2.5,0,5.64,11.28,
1,camp8,m,nb,2,gf,<5,6,5.64,11.28,
1,camp8,m,nb,2,gf,<6,5,5.64,11.28,
1,camp8,m,nb,2,gf,<7,2,5.64,11.28,
1,camp8,m,nb,2,gf,<8,2,5.64,11.28,
1,camp8,m,nb,2,gf,<9,1,5.64,11.28,
1,camp8,m,nb,2,gf,<10,1,5.64,11.28,
1,camp8,m,nb,2,rw,<BH,0,5.64,11.28,
1,camp8,m,nb,2,rw,<2.5,24,5.64,11.28,
1,camp8,m,nb,2,rw,<5,26,5.64,11.28,
1,camp8,m,nb,2,rw,<6,3,5.64,11.28,
1,camp8,m,nb,2,rw,<7,0,5.64,11.28,
1,camp8,m,nb,2,rw,<8,0,5.64,11.28,
1,camp8,m,nb,2,rw,<9,0,5.64,11.28,
1,camp8,m,nb,2,rw,<10,0,5.64,11.28,
1,camp8,m,nb,2,to,<BH,0,5.64,11.28,
1,camp8,m,nb,2,to,<2.5,0,5.64,11.28,
1,camp8,m,nb,2,to,<5,0,5.64,11.28,
1,camp8,m,nb,2,to,<6,0,5.64,11.28,
1,camp8,m,nb,2,to,<7,0,5.64,11.28,
1,camp8,m,nb,2,to,<8,0,5.64,11.28,
1,camp8,m,nb,2,to,<9,0,5.64,11.28,
1,camp8,m,nb,2,to,<10,1,5.64,11.28,
1,bob,np,b,10,to,<BH,78,5.64,11.28,
1,bob,np,b,10,to,<2.5,45,5.64,11.28,
1,bob,np,b,10,to,<5,10,5.64,11.28,
1,bob,np,b,10,to,<6,2,5.64,11.28,
1,bob,np,b,10,to,<7,2,5.64,11.28,
1,bob,np,b,10,to,<8,0,5.64,11.28,
1,bob,np,b,10,to,<9,0,5.64,11.28,
1,bob,np,b,10,to,<10,1,5.64,11.28,
1,bob,np,b,10,rw,<BH,1,5.64,11.28,
1,bob,np,b,10,rw,<2.5,0,5.64,11.28,
1,bob,np,b,10,rw,<5,0,5.64,11.28,
1,bob,np,b,10,rw,<6,0,5.64,11.28,
1,bob,np,b,10,rw,<7,0,5.64,11.28,
1,bob,np,b,10,rw,<8,0,5.64,11.28,
1,bob,np,b,10,rw,<9,0,5.64,11.28,
1,bob,np,b,10,rw,<10,0,5.64,11.28,
1,bob,np,b,10,df,<BH,0,5.64,11.28,
1,bob,np,b,10,df,<2.5,1,5.64,11.28,
1,bob,np,b,10,df,<5,1,5.64,11.28,
1,bob,np,b,10,df,<6,0,5.64,11.28,
1,bob,np,b,10,df,<7,0,5.64,11.28,
1,bob,np,b,10,df,<8,0,5.64,11.28,
1,bob,np,b,10,df,<9,0,5.64,11.28,
1,bob,np,b,10,df,<10,0,5.64,11.28,
1,camp8,np,b,6,df,<BH,4,5.64,11.28,
1,camp8,np,b,6,df,<2.5,6,5.64,11.28,
1,camp8,np,b,6,df,<5,6,5.64,11.28,
1,camp8,np,b,6,df,<6,3,5.64,11.28,
1,camp8,np,b,6,df,<7,0,5.64,11.28,
1,camp8,np,b,6,df,<8,0,5.64,11.28,
1,camp8,np,b,6,df,<9,0,5.64,11.28,
1,camp8,np,b,6,df,<10,1,5.64,11.28,
1,camp8,np,b,6,gf,<BH,0,5.64,11.28,
1,camp8,np,b,6,gf,<2.5,1,5.64,11.28,
1,camp8,np,b,6,gf,<5,1,5.64,11.28,
1,camp8,np,b,6,gf,<6,1,5.64,11.28,
1,camp8,np,b,6,gf,<7,0,5.64,11.28,
1,camp8,np,b,6,gf,<8,0,5.64,11.28,
1,camp8,np,b,6,gf,<9,0,5.64,11.28,
1,camp8,np,b,6,gf,<10,1,5.64,11.28,
1,camp8,np,b,6,rw,<BH,4,5.64,11.28,
1,camp8,np,b,6,rw,<2.5,9,5.64,11.28,
1,camp8,np,b,6,rw,<5,6,5.64,11.28,
1,camp8,np,b,6,rw,<6,2,5.64,11.28,
1,camp8,np,b,6,rw,<7,0,5.64,11.28,
1,camp8,np,b,6,rw,<8,1,5.64,11.28,
1,camp8,np,b,6,rw,<9,0,5.64,11.28,
1,camp8,np,b,6,rw,<10,0,5.64,11.28,
1,camp8,np,b,6,to,<BH,0,5.64,11.28,
1,camp8,np,b,6,to,<2.5,1,5.64,11.28,
1,camp8,np,b,6,to,<5,0,5.64,11.28,
1,camp8,np,b,6,to,<6,0,5.64,11.28,
1,camp8,np,b,6,to,<7,0,5.64,11.28,
1,camp8,np,b,6,to,<8,0,5.64,11.28,
1,camp8,np,b,6,to,<9,0,5.64,11.28,
1,camp8,np,b,6,to,<10,0,5.64,11.28,
1,camp8,np,b,6,wm,<BH,8,5.64,11.28,
1,camp8,np,b,6,wm,<2.5,2,5.64,11.28,
1,camp8,np,b,6,wm,<5,0,5.64,11.28,
1,camp8,np,b,6,wm,<6,0,5.64,11.28,
1,camp8,np,b,6,wm,<7,0,5.64,11.28,
1,camp8,np,b,6,wm,<8,0,5.64,11.28,
1,camp8,np,b,6,wm,<9,0,5.64,11.28,
1,camp8,np,b,6,wm,<10,0,5.64,11.28,
1,dun,ls,b,11,gf,<BH,21,5.64,11.28,
1,dun,ls,b,11,gf,<2.5,4,5.64,11.28,
1,dun,ls,b,11,gf,<5,0,5.64,11.28,
1,dun,ls,b,11,gf,<6,0,5.64,11.28,
1,dun,ls,b,11,gf,<7,0,5.64,11.28,
1,dun,ls,b,11,gf,<8,0,5.64,11.28,
1,dun,ls,b,11,gf,<9,0,5.64,11.28,
1,dun,ls,b,11,gf,<10,0,5.64,11.28,
1,dun,ls,b,11,df,<BH,1,5.64,11.28,
1,dun,ls,b,11,df,<2.5,0,5.64,11.28,
1,dun,ls,b,11,df,<5,0,5.64,11.28,
1,dun,ls,b,11,df,<6,0,5.64,11.28,
1,dun,ls,b,11,df,<7,0,5.64,11.28,
1,dun,ls,b,11,df,<8,0,5.64,11.28,
1,dun,ls,b,11,df,<9,0,5.64,11.28,
1,dun,ls,b,11,df,<10,0,5.64,11.28,
1,dun,ls,b,11,to,<BH,17,5.64,11.28,
1,dun,ls,b,11,to,<2.5,26,5.64,11.28,
1,dun,ls,b,11,to,<5,6,5.64,11.28,
1,dun,ls,b,11,to,<6,3,5.64,11.28,
1,dun,ls,b,11,to,<7,1,5.64,11.28,
1,dun,ls,b,11,to,<8,2,5.64,11.28,
1,dun,ls,b,11,to,<9,1,5.64,11.28,
1,dun,ls,b,11,to,<10,0,5.64,11.28,
1,dun,ls,b,11,hm,<BH,0,5.64,11.28,
1,dun,ls,b,11,hm,<2.5,2,5.64,11.28,
1,dun,ls,b,11,hm,<5,1,5.64,11.28,
1,dun,ls,b,11,hm,<6,0,5.64,11.28,
1,dun,ls,b,11,hm,<7,0,5.64,11.28,
1,dun,ls,b,11,hm,<8,0,5.64,11.28,
1,dun,ls,b,11,hm,<9,0,5.64,11.28,
1,dun,ls,b,11,hm,<10,0,5.64,11.28,
1,dun,ls,b,11,rw,<BH,0,5.64,11.28,
1,dun,ls,b,11,rw,<2.5,5,5.64,11.28,
1,dun,ls,b,11,rw,<5,0,5.64,11.28,
1,dun,ls,b,11,rw,<6,1,5.64,11.28,
1,dun,ls,b,11,rw,<7,0,5.64,11.28,
1,dun,ls,b,11,rw,<8,2,5.64,11.28,
1,dun,ls,b,11,rw,<9,0,5.64,11.28,
1,dun,ls,b,11,rw,<10,0,5.64,11.28,
1,fair,ls,b,6,to,<BH,37,5.64,11.28,
1,fair,ls,b,6,to,<2.5,52,5.64,11.28,
1,fair,ls,b,6,to,<5,17,5.64,11.28,
1,fair,ls,b,6,to,<6,0,5.64,11.28,
1,fair,ls,b,6,to,<7,1,5.64,11.28,
1,fair,ls,b,6,to,<8,3,5.64,11.28,
1,fair,ls,b,6,to,<9,1,5.64,11.28,
1,fair,ls,b,6,to,<10,0,5.64,11.28,
1,fair,ls,b,6,gf,<BH,2,5.64,11.28,
1,fair,ls,b,6,gf,<2.5,1,5.64,11.28,
1,fair,ls,b,6,gf,<5,0,5.64,11.28,
1,fair,ls,b,6,gf,<6,0,5.64,11.28,
1,fair,ls,b,6,gf,<7,0,5.64,11.28,
1,fair,ls,b,6,gf,<8,0,5.64,11.28,
1,fair,ls,b,6,gf,<9,0,5.64,11.28,
1,fair,ls,b,6,gf,<10,0,5.64,11.28,
1,fair,ls,b,6,hm,<BH,3,5.64,11.28,
1,fair,ls,b,6,hm,<2.5,3,5.64,11.28,
1,fair,ls,b,6,hm,<5,4,5.64,11.28,
1,fair,ls,b,6,hm,<6,1,5.64,11.28,
1,fair,ls,b,6,hm,<7,1,5.64,11.28,
1,fair,ls,b,6,hm,<8,0,5.64,11.28,
1,fair,ls,b,6,hm,<9,1,5.64,11.28,
1,fair,ls,b,6,hm,<10,0,5.64,11.28,
1,fair,ls,b,6,rw,<BH,26,5.64,11.28,
1,fair,ls,b,6,rw,<2.5,2,5.64,11.28,
1,fair,ls,b,6,rw,<5,2,5.64,11.28,
1,fair,ls,b,6,rw,<6,0,5.64,11.28,
1,fair,ls,b,6,rw,<7,0,5.64,11.28,
